date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2025-01-02,sz.000004,13.7300,14.3900,13.3300,14.1800,13.8400,11976037,167987024.3300,3,9.483100,1,2.456600,-11.909361,11.750763,17.811005,-69.708619,0
2025-01-03,sz.000004,14.2000,14.4000,12.7600,12.8000,14.1800,12392975,164927376.6900,3,9.813300,1,-9.732000,-10.750340,10.607176,16.077635,-62.924564,0
2025-01-06,sz.000004,12.4000,12.9300,12.1000,12.5200,12.8000,8481046,106111266.0200,3,6.715600,1,-2.187500,-10.515177,10.375144,15.725937,-61.548089,0
2025-01-07,sz.000004,12.6500,13.1200,12.6500,13.1100,12.5200,8609707,110966824.3300,3,6.817500,1,4.712500,-11.010700,10.864069,16.467016,-64.448518,0
2025-01-08,sz.000004,13.0300,13.4800,12.8900,13.4000,13.1100,9978201,132231151.0500,3,7.901100,1,2.212100,-11.254263,11.104388,16.831275,-65.874153,0
2025-01-09,sz.000004,13.3600,13.5300,13.2100,13.2600,13.4000,8288430,110927265.1000,3,6.563100,1,-1.044800,-11.136681,10.988372,16.655425,-65.185916,0
2025-01-10,sz.000004,13.2600,13.3600,12.5000,12.5100,13.2600,8202345,105864325.4200,3,6.494900,1,-5.656100,-10.506778,10.366858,15.713376,-61.498930,0
2025-01-13,sz.000004,12.3900,12.5100,11.8700,12.4700,12.5100,6998700,86099245.0000,3,5.541900,1,-0.319700,-10.473183,10.333710,15.663134,-61.302290,0
2025-01-14,sz.000004,12.5300,13.2000,12.5300,13.2000,12.4700,7852000,101668375.0000,3,6.217500,1,5.854000,-11.086289,10.938651,16.580061,-64.890957,0
2025-01-15,sz.000004,13.5700,13.9000,13.2800,13.4200,13.2000,11741000,158510948.0000,3,9.297000,1,1.666700,-11.271060,11.120962,16.856396,-65.972473,0
2025-01-16,sz.000004,13.5600,13.8400,13.3600,13.5900,13.4200,9592901,130617429.7200,3,7.596000,1,1.266800,-11.413838,11.261838,17.069927,-66.808190,0
2025-01-17,sz.000004,13.4800,13.5400,13.1900,13.3000,13.5900,6934700,92345381.0000,3,5.491200,1,-2.133900,-11.170276,11.021519,16.705668,-65.382555,0
2025-01-20,sz.000004,11.9700,11.9700,11.9700,11.9700,13.3000,4459000,53374230.0000,3,3.530800,1,-10.000000,-10.053248,9.919367,15.035101,-58.844299,0
2025-01-21,sz.000004,11.2500,11.8200,11.2500,11.4500,11.9700,20923300,238461195.0000,3,16.567900,1,-4.344200,-9.616515,9.488451,14.381947,-56.287989,0
2025-01-22,sz.000004,11.0900,11.2000,10.7000,10.8000,11.4500,14333751,155645547.7200,3,11.350000,1,-5.676900,-9.070600,8.949805,13.565505,-53.092601,0
2025-01-23,sz.000004,10.8300,11.2900,10.5800,10.6000,10.8000,12312150,134778075.5000,3,9.749300,1,-1.851900,-8.902626,8.784068,13.314292,-52.109405,0
2025-01-24,sz.000004,10.5000,10.6800,10.3500,10.5300,10.6000,8643001,90632445.4200,3,6.843900,1,-0.660400,-8.843835,8.726060,13.226367,-51.765286,0
2025-01-27,sz.000004,10.5800,10.7700,10.3500,10.4100,10.5300,6920950,72925018.5000,3,5.480300,1,-1.139600,-8.743050,8.626618,13.075639,-51.175368,0
2025-02-05,sz.000004,10.6500,11.4500,10.6200,11.4500,10.4100,10050547,112119188.2400,3,7.958400,1,9.990400,-9.616515,9.488451,14.381947,-56.287989,0
2025-02-06,sz.000004,11.6200,12.1700,11.5600,11.8800,11.4500,21744247,257024217.5200,3,17.218000,1,3.755500,-9.977660,9.844786,14.922055,-58.401861,0
2025-02-07,sz.000004,11.8800,13.0700,11.8000,12.7000,11.8800,22091146,277873723.7000,3,17.492700,1,6.902400,-10.666353,10.524308,15.952029,-62.432966,0
2025-02-10,sz.000004,12.9500,13.9700,12.6000,13.9700,12.7000,19405000,259610794.0000,3,15.365700,1,10.000000,-11.732989,11.576739,17.547232,-68.676263,0
2025-02-11,sz.000004,14.2500,14.5900,13.6700,13.7000,13.9700,27032195,379106749.7400,3,21.405200,1,-1.932700,-11.506224,11.352994,17.208094,-67.348948,0
2025-02-12,sz.000004,13.6700,14.1800,13.4500,14.0000,13.7000,18370953,256068396.4000,3,14.546900,1,2.189800,-11.758185,11.601599,17.584914,-68.823742,0
2025-02-13,sz.000004,14.0100,14.1200,13.5400,13.5700,14.0000,14127316,193597086.5600,3,11.186600,1,-3.071400,-11.397041,11.245264,17.044806,-66.709870,0
2025-02-14,sz.000004,13.5700,13.8300,13.2400,13.6600,13.5700,11749500,159563595.0000,3,9.303700,1,0.663200,-11.472629,11.319846,17.157852,-67.152308,0
2025-02-17,sz.000004,13.7400,13.9400,13.5500,13.7700,13.6600,10769610,148199355.5000,3,8.527800,1,0.805300,-11.565015,11.411002,17.296019,-67.693066,0
2025-02-18,sz.000004,13.7700,13.8000,13.0000,13.1500,13.7700,10907300,145144533.0000,3,8.636800,1,-4.502500,-11.044295,10.897216,16.517258,-64.645158,0
2025-02-19,sz.000004,13.2300,13.3900,13.0200,13.2300,13.1500,7931030,104546174.5000,3,6.280100,1,0.608400,-11.111485,10.963511,16.617743,-65.038436,0
2025-02-20,sz.000004,13.1500,13.2800,12.9400,13.1200,13.2300,7031000,91963589.0000,3,5.567400,1,-0.831400,-11.019099,10.872356,16.479576,-64.497678,0
2025-02-21,sz.000004,13.1200,13.4200,12.7500,13.3900,13.1200,10709700,140586570.0000,3,8.480400,1,2.057900,-11.245864,11.096101,16.818714,-65.824993,0
2025-02-24,sz.000004,12.0500,12.9400,12.0500,12.7800,13.3900,15286600,192167648.0000,3,12.104500,1,-4.555600,-10.733543,10.590603,16.052514,-62.826245,0
2025-02-25,sz.000004,12.8000,13.4800,12.8000,13.2000,12.7800,17562537,232086428.6000,3,13.906700,1,3.286400,-11.086289,10.938651,16.580061,-64.890957,0
2025-02-26,sz.000004,13.3600,13.4800,12.7200,12.8200,13.2000,12384337,159198427.4500,3,9.806400,1,-2.878800,-10.767138,10.623750,16.102757,-63.022884,0
2025-02-27,sz.000004,12.8200,13.1500,12.3500,12.5600,12.8200,9893400,125385664.0000,3,7.834000,1,-2.028100,-10.548772,10.408292,15.776180,-61.744729,0
2025-02-28,sz.000004,12.5100,12.6100,12.0500,12.0800,12.5600,7871400,96886805.0000,3,6.232900,1,-3.821700,-10.145634,10.010523,15.173268,-59.385057,0
2025-03-03,sz.000004,12.3000,12.4500,12.0600,12.1800,12.0800,7019500,85954527.0000,3,5.558300,1,0.827800,-10.229621,10.093391,15.298875,-59.876656,0
2025-03-04,sz.000004,12.1200,12.3000,11.9200,12.2800,12.1800,6093317,74074887.0000,3,4.824900,1,0.821000,-10.313608,10.176260,15.424481,-60.368254,0
2025-03-05,sz.000004,12.2500,12.3000,11.8800,12.1800,12.2800,6963300,83859082.0000,3,5.513800,1,-0.814300,-10.229621,10.093391,15.298875,-59.876656,0
2025-03-06,sz.000004,12.2500,12.7600,12.1800,12.6500,12.1800,11061500,138683653.0000,3,8.758900,1,3.858800,-10.624360,10.482874,15.889226,-62.187167,0
2025-03-07,sz.000004,12.5400,12.6100,12.1700,12.2400,12.6500,8663200,106966780.0000,3,6.859900,1,-3.241100,-10.280013,10.143112,15.374239,-60.171614,0
2025-03-10,sz.000004,12.2500,12.2500,12.0600,12.1500,12.2400,4915400,59655045.0000,3,3.892200,1,-0.735300,-10.204425,10.068531,15.261193,-59.729176,0
2025-03-11,sz.000004,12.1500,12.2500,11.9600,12.2300,12.1500,4841700,58634649.0000,3,3.833900,1,0.658400,-10.271614,10.134826,15.361678,-60.122455,0
2025-03-12,sz.000004,12.3100,12.3500,12.1700,12.2500,12.2300,5022200,61486916.0000,3,3.976800,1,0.163500,-10.288412,10.151399,15.386799,-60.220774,0
2025-03-13,sz.000004,12.2400,12.2400,11.8500,12.0200,12.2500,5491633,65883726.3200,3,4.348500,1,-1.877600,-10.095242,9.960802,15.097904,-59.090099,0
2025-03-14,sz.000004,12.0300,12.2700,11.9000,12.2600,12.0200,6365000,77099556.0000,3,5.040100,1,1.996700,-10.296810,10.159686,15.399360,-60.269934,0
2025-03-17,sz.000004,12.3500,12.6700,12.3500,12.4300,12.2600,9584800,119880263.0000,3,7.589600,1,1.386600,-10.439588,10.300563,15.612891,-61.105651,0
2025-03-18,sz.000004,12.4300,12.4300,12.1700,12.2200,12.4300,6047100,74071756.0000,3,4.788300,1,-1.689500,-10.263216,10.126539,15.349118,-60.073295,0
2025-03-19,sz.000004,12.2100,12.2100,11.9600,12.0000,12.2200,5128100,61839999.0000,3,4.060600,1,-1.800300,-10.078444,9.944228,15.072783,-58.991779,0
2025-03-20,sz.000004,11.9900,12.0900,11.8800,11.9600,12.0000,4039400,48422349.0000,3,3.198600,1,-0.333300,-10.044849,9.911080,15.022541,-58.795140,0
2025-03-21,sz.000004,11.9500,11.9600,11.6000,11.6500,11.9600,4874932,57100365.4800,3,3.860200,1,-2.592000,-9.784490,9.654188,14.633160,-57.271185,0
2025-03-24,sz.000004,11.1300,11.2100,10.4900,10.5000,11.6500,15188900,162378169.0000,3,12.027200,1,-9.871200,-8.818639,8.701199,13.188685,-51.617807,0
2025-03-25,sz.000004,10.4000,10.4300,10.0400,10.2500,10.5000,9250500,94362495.0000,3,7.324900,1,-2.381000,-8.608671,8.494028,12.874669,-50.388811,0
2025-03-26,sz.000004,10.2400,10.3700,10.1400,10.3600,10.2500,4815700,49640790.0000,3,3.813300,1,1.073200,-8.701057,8.585183,13.012836,-50.929569,0
2025-03-27,sz.000004,10.3600,10.4000,10.0100,10.1700,10.3600,4839000,49153422.0000,3,3.831700,1,-1.834000,-8.541481,8.427733,12.774184,-49.995533,0
2025-03-28,sz.000004,10.2000,10.2500,9.9600,10.0000,10.1700,4398800,44256887.0000,3,3.483100,1,-1.671600,-8.398703,8.286857,12.560653,-49.159816,0
2025-03-31,sz.000004,9.8800,9.9700,9.5700,9.7400,10.0000,5423500,52540211.0000,3,4.294500,1,-2.600000,-8.180337,8.071398,12.234076,-47.881661,0
2025-04-01,sz.000004,9.8900,10.3000,9.8500,10.1000,9.7400,6704100,67550741.0000,3,5.308600,1,3.696100,-8.482690,8.369725,12.686259,-49.651414,0
2025-04-02,sz.000004,10.0300,10.1700,9.9100,9.9500,10.1000,3922000,39304870.0000,3,3.105600,1,-1.485100,-8.356710,8.245422,12.497849,-48.914017,0
2025-04-03,sz.000004,9.9100,9.9600,9.7500,9.8200,9.9500,3474900,34174047.0000,3,2.751600,1,-1.306500,-8.247527,8.137693,12.334561,-48.274939,0
2025-04-07,sz.000004,9.3200,9.3200,8.8400,8.8400,9.8200,2455400,21882659.0000,3,1.944300,1,-9.979600,-7.424454,7.325581,11.103617,-43.457277,0
2025-04-08,sz.000004,8.4900,9.0000,8.3500,8.6600,8.8400,6976800,60315630.0000,3,5.524500,1,-2.036200,-7.273277,7.176418,10.877525,-42.572400,0
2025-04-09,sz.000004,8.5900,8.9300,7.8000,8.8800,8.6600,7335400,61248520.0000,3,5.808500,1,2.540400,-7.458049,7.358729,11.153860,-43.653916,0
2025-04-10,sz.000004,8.9100,9.3000,8.9100,9.1200,8.8800,6545600,59950988.0000,3,5.183100,1,2.702700,-7.659618,7.557613,11.455315,-44.833752,0
2025-04-11,sz.000004,9.2000,9.2300,9.0400,9.1500,9.1200,4145900,37856123.0000,3,3.282900,1,0.328900,-7.684814,7.582474,11.492997,-44.981231,0
2025-04-14,sz.000004,9.2000,9.3600,9.2000,9.3300,9.1500,4060700,37750579.0000,3,3.215400,1,1.967200,-7.835990,7.731637,11.719089,-45.866108,0
2025-04-15,sz.000004,9.3500,10.2600,9.3500,10.2600,9.3300,14420700,146717116.9400,3,11.418900,1,9.967800,-8.617070,8.502315,12.887230,-50.437971,0
2025-04-16,sz.000004,10.1500,10.1500,9.5800,9.7400,10.2600,15531400,152055575.3800,3,12.298400,1,-5.068200,-8.180337,8.071398,12.234076,-47.881661,0
2025-04-17,sz.000004,9.6900,10.3100,9.6100,10.2800,9.7400,14450270,145911880.9700,3,11.442300,1,5.544100,-8.633867,8.518889,12.912351,-50.536291,0
2025-04-18,sz.000004,10.1800,10.2700,9.7300,9.9500,10.2800,10392450,103113956.5000,3,8.229200,1,-3.210100,-8.356710,8.245422,12.497849,-48.914017,0
2025-04-21,sz.000004,9.0100,9.5500,9.0100,9.4700,9.9500,10690903,99685782.6500,3,8.465500,1,-4.824100,-7.953572,7.847653,11.894938,-46.554346,0
2025-04-22,sz.000004,9.2300,9.4000,9.0600,9.1000,9.4700,8249733,75520845.3000,3,6.532500,1,-3.907100,-7.642820,7.541040,11.430194,-44.735432,0
2025-04-23,sz.000004,9.1600,9.2400,9.0500,9.0500,9.1000,5819672,52976249.0400,3,4.608300,1,-0.549500,-7.600827,7.499605,11.367391,-44.489633,0
2025-04-24,sz.000004,9.0000,9.0400,8.6000,8.7100,9.0500,6473550,56638521.0000,3,5.126000,1,-3.756900,-7.315271,7.217852,10.940328,-42.818200,0
2025-04-25,sz.000004,8.7100,8.8500,8.6800,8.7400,8.7100,3866651,33878811.7400,3,3.061800,1,0.344400,-7.340467,7.242713,10.978010,-42.965679,0
2025-04-28,sz.000004,8.6800,8.6800,8.2600,8.3900,8.7400,6596000,55221177.0000,3,5.223000,1,-4.004600,-7.046512,6.952673,10.538388,-41.245085,0
2025-04-29,sz.000004,8.3900,8.3900,8.3900,8.3900,8.3900,,,3,,0,,-8.384190,21.216436,10.937644,-57.873197,0
2025-04-30,sz.000004,7.9700,7.9700,7.9700,7.9700,8.3900,144100,1148477.0000,3,0.114100,1,-5.006000,-7.964480,20.154350,10.390110,-54.976088,1
2025-05-06,sz.000004,7.5700,7.5700,7.5700,7.5700,7.9700,918100,6950017.0000,3,0.727000,1,-5.018800,-7.564757,19.142839,9.868649,-52.216937,1
2025-05-07,sz.000004,7.1900,7.9000,7.1900,7.7300,7.5700,29112498,212008743.9400,3,23.052400,1,2.113600,-7.724647,19.547443,10.077233,-53.320597,1
2025-05-08,sz.000004,7.5000,7.8200,7.3700,7.4900,7.7300,16406632,124146140.1200,3,12.991400,1,-3.104800,-7.484813,18.940537,9.764357,-51.665107,1
2025-05-09,sz.000004,7.5700,7.8600,7.5600,7.7300,7.4900,15854920,122842336.8800,3,12.554600,1,3.204300,-7.724647,19.547443,10.077233,-53.320597,1
2025-05-12,sz.000004,7.8000,8.1200,7.8000,8.1200,7.7300,8486801,67758207.3200,3,6.720200,1,5.045300,-8.114377,20.533666,10.585658,-56.010770,1
2025-05-13,sz.000004,8.4600,8.5300,8.1900,8.5300,8.1200,14644832,123571285.5500,3,11.596400,1,5.049300,-8.524093,21.570465,11.120155,-58.838900,1
2025-05-14,sz.000004,8.7600,8.9500,8.3200,8.4800,8.5300,14758951,127007991.6300,3,11.686700,1,-0.586200,-8.474127,21.444026,11.054972,-58.494006,1
2025-05-15,sz.000004,8.6500,8.9000,8.5000,8.7000,8.4800,13892601,121867835.7900,3,11.000700,1,2.594300,-8.693975,22.000357,11.341776,-60.011539,1
2025-05-16,sz.000004,8.6000,8.7400,8.2700,8.2700,8.7000,16492251,138152481.3800,3,13.059200,1,-4.942500,-8.264273,20.912983,10.781205,-57.045452,1
2025-05-19,sz.000004,8.4500,8.6600,8.3000,8.5900,8.2700,10474000,89232454.0000,3,8.293700,1,3.869400,-8.584051,21.722191,11.198374,-59.252773,1
2025-05-20,sz.000004,8.7000,9.0200,8.6600,9.0200,8.5900,12233860,109401689.0000,3,9.687300,1,5.005800,-9.013753,22.809565,11.758945,-62.218860,1
2025-05-21,sz.000004,9.0000,9.4700,8.8800,9.4700,9.0200,12509964,115551466.1400,3,9.905900,1,4.988900,-9.463442,23.947515,12.345588,-65.322905,1
2025-05-22,sz.000004,9.5900,9.9000,9.1400,9.4000,9.4700,13294419,127525675.7300,3,10.527100,1,-0.739200,-9.393490,23.770500,12.254333,-64.840054,1
2025-05-23,sz.000004,9.5100,9.5300,8.9600,9.0900,9.4000,10103800,93137140.0000,3,8.000600,1,-3.297900,-9.083705,22.986580,11.850200,-62.701712,1
2025-05-26,sz.000004,9.0800,9.5400,9.0800,9.5400,9.0900,7510468,70462515.6000,3,5.947100,1,4.950500,-9.533393,24.124529,12.436844,-65.805757,1
2025-05-27,sz.000004,9.8400,10.0200,9.6800,10.0200,9.5400,8436000,83525284.0000,3,6.680000,1,5.031400,-10.013061,25.338342,13.062597,-69.116738,1
2025-05-28,sz.000004,10.1500,10.5200,9.7300,9.9400,10.0200,13568600,137804449.0000,3,10.744200,1,-0.798400,-9.933116,25.136040,12.958305,-68.564908,1
2025-05-29,sz.000004,10.1000,10.3600,9.8100,9.8900,9.9400,9580100,96535213.0000,3,7.585900,1,-0.503000,-9.883151,25.009601,12.893122,-68.220014,1
2025-05-30,sz.000004,9.5900,10.3800,9.5900,10.3800,9.8900,12161216,122877438.6400,3,9.629700,1,4.954500,-10.372811,26.248702,13.531912,-71.599974,1
2025-06-03,sz.000004,10.2500,10.7000,10.1300,10.2600,10.3800,9258216,96437714.0000,3,7.331000,1,-1.156100,-10.252895,25.945248,13.375474,-70.772229,1
2025-06-04,sz.000004,10.1800,10.4000,10.0000,10.1200,10.2600,7046216,71547921.1200,3,5.579500,1,-1.364500,-10.112991,25.591220,13.192962,-69.806526,1
2025-06-05,sz.000004,10.1000,10.2500,9.7400,9.8600,10.1200,7217400,72090766.0000,3,5.715000,1,-2.569200,-9.853172,24.933738,12.854013,-68.013078,1
2025-06-06,sz.000004,9.8600,10.0200,9.7500,9.8900,9.8600,5555530,54878218.5000,3,4.399100,1,0.304300,-9.883151,25.009601,12.893122,-68.220014,1
2025-06-09,sz.000004,9.9000,10.1500,9.7400,9.9600,9.8900,6638100,65923079.0000,3,5.256300,1,0.707800,-9.953102,25.186615,12.984378,-68.702865,1
2025-06-10,sz.000004,9.9000,10.0500,9.6700,9.8200,9.9600,9551498,94073958.5600,3,7.563300,1,-1.405600,-9.813199,24.832587,12.801867,-67.737163,1
2025-06-11,sz.000004,9.8300,10.1100,9.8100,10.1000,9.8200,6384200,63828953.0000,3,5.055300,1,2.851300,-10.093005,25.540644,13.166889,-69.668568,1
2025-06-12,sz.000004,10.1000,10.1900,9.7200,9.8000,10.1000,7671200,76138733.0000,3,6.074400,1,-2.970300,-9.793213,24.782011,12.775794,-67.599205,1
2025-06-13,sz.000004,9.7500,9.8000,9.3100,9.3100,9.8000,8125751,76674763.7600,3,6.434300,1,-5.000000,-9.303552,23.542911,12.137004,-64.219245,1
2025-06-16,sz.000004,9.2000,9.5500,9.2000,9.5000,9.3100,4531800,42746989.0000,3,3.588500,1,2.040800,-9.493421,24.023378,12.384698,-65.529842,1
2025-06-17,sz.000004,9.4400,9.6200,9.3300,9.4200,9.5000,3521300,33354311.0000,3,2.788300,1,-0.842100,-9.413476,23.821076,12.280406,-64.978011,1
2025-06-18,sz.000004,9.4000,9.4100,9.0800,9.2000,9.4200,4791101,44159042.1200,3,3.793800,1,-2.335500,-9.193629,23.264745,11.993602,-63.460478,1
2025-06-19,sz.000004,9.1800,9.3000,8.8500,8.9000,9.2000,4722200,42736638.0000,3,3.739200,1,-3.260900,-8.893836,22.506112,11.602506,-61.391115,1
2025-06-20,sz.000004,8.9200,8.9700,8.5200,8.5700,8.9000,4151000,35937122.0000,3,3.286900,1,-3.707900,-8.564065,21.671616,11.172301,-59.114815,1
2025-06-23,sz.000004,8.5500,8.8400,8.4000,8.7500,8.5700,3895007,33507715.8500,3,3.084200,1,2.100400,-8.743940,22.126796,11.406959,-60.356433,1
2025-06-24,sz.000004,8.8000,9.1500,8.7500,8.9700,8.7500,3614100,32442681.2700,3,2.861800,1,2.514300,-8.963788,22.683126,11.693762,-61.873966,1
2025-06-25,sz.000004,9.0500,9.0500,8.7200,8.8000,8.9700,3394800,29956963.0000,3,2.688100,1,-1.895200,-8.793906,22.253234,11.472141,-60.701327,1
2025-06-26,sz.000004,8.7800,8.8700,8.7200,8.7500,8.8000,2680300,23581187.0000,3,2.122400,1,-0.568200,-8.743940,22.126796,11.406959,-60.356433,1
2025-06-27,sz.000004,8.7600,8.8100,8.6500,8.6700,8.7500,3556700,31000105.0000,3,2.816300,1,-0.914300,-8.663996,21.924493,11.302666,-59.804603,1
2025-06-30,sz.000004,8.6300,8.9200,8.6300,8.8500,8.6700,4636701,40792774.7800,3,3.671500,1,2.076100,-8.843871,22.379673,11.537324,-61.046221,1
2025-07-01,sz.000004,8.8500,9.0300,8.8000,9.0100,8.8500,3931000,34957731.0000,3,3.112700,1,1.807900,-9.003760,22.784278,11.745908,-62.149881,1
2025-07-02,sz.000004,9.0300,9.0500,8.8200,8.9000,9.0100,3719800,33221282.0000,3,2.945500,1,-1.220900,-8.893836,22.506112,11.602506,-61.391115,1
2025-07-03,sz.000004,8.9100,9.0700,8.8600,8.9500,8.9000,3066900,27579230.0000,3,2.428500,1,0.561800,-8.943802,22.632551,11.667689,-61.736009,1
2025-07-04,sz.000004,8.8900,8.9900,8.7500,8.7700,8.9500,3379400,29876315.0000,3,2.675900,1,-2.011200,-8.763926,22.177371,11.433032,-60.494391,1
2025-07-07,sz.000004,8.8000,9.2100,8.8000,9.2100,8.7700,8422900,76954004.0000,3,6.669600,1,5.017100,-9.203622,23.290033,12.006639,-63.529457,1
2025-07-08,sz.000004,9.2200,9.4400,9.1000,9.3500,9.2100,8183400,75575135.0000,3,6.479900,1,1.520100,-9.343525,23.644062,12.189150,-64.495160,1
2025-07-09,sz.000004,9.4000,9.4000,9.1600,9.1900,9.3500,3803165,35076916.4000,3,3.011500,1,-1.711200,-9.183636,23.239457,11.980566,-63.391499,1
2025-07-10,sz.000004,9.2400,9.3000,9.1100,9.2000,9.1900,3411400,31379490.0000,3,2.701300,1,0.108800,-9.193629,23.264745,11.993602,-63.460478,1
2025-07-11,sz.000004,9.1700,9.1900,9.0300,9.1100,9.2000,3579500,32616071.0000,3,2.834400,1,-0.978300,-9.103691,23.037155,11.876273,-62.839669,1
2025-07-14,sz.000004,9.0400,9.1000,8.7800,8.8600,9.1100,4820200,42845164.0000,3,3.816800,1,-2.744200,-8.853864,22.404961,11.550360,-61.115200,1
